user_id,problem_id,correct,skill_name
78771,79018,1,Ordering Integers
78771,78988,1,Ordering Integers
78771,79014,1,Ordering Integers
78772,78938,1,Ordering Integers
78772,79067,1,Ordering Integers
78772,78988,1,Ordering Integers
78773,78981,1,Ordering Integers
78773,78920,1,Ordering Integers
78773,78982,1,Ordering Integers
78776,79016,1,Ordering Integers
78776,78971,1,Ordering Integers
78776,78946,1,Ordering Integers
78776,78876,1,Ordering Integers
78776,79015,0,Ordering Integers
78776,78939,0,Ordering Integers
78777,78858,1,Ordering Integers
78777,78939,0,Ordering Integers
78777,79060,1,Ordering Integers
78777,78919,1,Ordering Integers
78777,79003,0,Ordering Integers
78777,78883,1,Ordering Integers
78777,78872,1,Ordering Integers
78777,78877,1,Ordering Integers
78778,78914,1,Ordering Integers
78778,79015,1,Ordering Integers
78778,78881,1,Ordering Integers
78779,79005,0,Ordering Integers
78779,78976,0,Ordering Integers
78779,79042,1,Ordering Integers
78779,79011,0,Ordering Integers
78779,79013,1,Ordering Integers
78779,78996,1,Ordering Integers
78779,79071,0,Ordering Integers
78780,78858,1,Ordering Integers
78780,78984,1,Ordering Integers
78780,78996,1,Ordering Integers
78782,78863,1,Ordering Integers
78782,79019,1,Ordering Integers
78782,78998,1,Ordering Integers
78784,78949,1,Ordering Integers
78784,79071,1,Ordering Integers
78784,78916,1,Ordering Integers
78786,78984,0,Ordering Integers
78786,78907,1,Ordering Integers
78786,79041,1,Ordering Integers
78786,79062,1,Ordering Integers
78787,79073,1,Ordering Integers
78787,79037,0,Ordering Integers
78787,79074,0,Ordering Integers
78787,78913,1,Ordering Integers
78787,78928,0,Ordering Integers
78789,79006,1,Ordering Integers
78789,79034,1,Ordering Integers
78789,78946,1,Ordering Integers
78789,79048,0,Ordering Integers
78789,78987,1,Ordering Integers
78789,79043,0,Ordering Integers
78968,53316,1,Ordering Integers
78968,66687,1,Ordering Integers
78969,53321,1,Ordering Integers
78969,66665,1,Ordering Integers
78970,53324,1,Ordering Integers
78970,66667,1,Ordering Integers
78971,53311,1,Ordering Integers
78971,66692,1,Ordering Integers
78972,53265,1,Ordering Integers
78972,53349,0,Ordering Integers
78972,53297,1,Ordering Integers
78972,53308,1,Ordering Integers
78972,66712,1,Ordering Integers
78972,53348,0,Ordering Integers
78972,53266,1,Ordering Integers
78972,53317,1,Ordering Integers
78972,53301,1,Ordering Integers
78972,53272,0,Ordering Integers
78973,53338,1,Ordering Integers
78973,53319,1,Ordering Integers
78973,53268,1,Ordering Integers
78973,53306,0,Ordering Integers
78973,53296,0,Ordering Integers
78973,66657,1,Ordering Integers
78973,66599,1,Ordering Integers
78973,66580,0,Ordering Integers
78973,53305,1,Ordering Integers
78973,53316,1,Ordering Integers
78973,53274,0,Ordering Integers
78973,53347,1,Ordering Integers
78973,53339,0,Ordering Integers
78973,66711,1,Ordering Integers
78974,53323,1,Ordering Integers
78974,66613,1,Ordering Integers
78975,53337,1,Ordering Integers
78975,66697,1,Ordering Integers
78976,53329,1,Ordering Integers
78976,66690,1,Ordering Integers
78977,66591,1,Ordering Integers
78977,53336,1,Ordering Integers
78978,53328,0,Ordering Integers
78978,53315,1,Ordering Integers
78978,53286,1,Ordering Integers
78978,53279,1,Ordering Integers
78978,66688,1,Ordering Integers
78979,66646,1,Ordering Integers
78979,53280,1,Ordering Integers
78980,53337,1,Ordering Integers
78980,66684,1,Ordering Integers
78981,66715,1,Ordering Integers
78981,53327,1,Ordering Integers
78982,66711,1,Ordering Integers
78982,53295,1,Ordering Integers
78983,53293,1,Ordering Integers
78983,66618,1,Ordering Integers
78984,53334,1,Ordering Integers
78984,66619,1,Ordering Integers
78985,53294,1,Ordering Integers
78985,66631,1,Ordering Integers
78986,53314,1,Ordering Integers
78986,66697,1,Ordering Integers
78987,53297,1,Ordering Integers
78987,66697,1,Ordering Integers
78988,53328,1,Ordering Integers
78988,66566,1,Ordering Integers
78989,66582,1,Ordering Integers
78989,53335,1,Ordering Integers
78990,53296,1,Ordering Integers
78990,66608,1,Ordering Integers
78991,53269,1,Ordering Integers
78991,66696,1,Ordering Integers
78992,53332,1,Ordering Integers
78992,66568,1,Ordering Integers
79012,53306,1,Ordering Integers
79012,66683,1,Ordering Integers
79013,53330,1,Ordering Integers
79013,53277,1,Ordering Integers
79013,66630,1,Ordering Integers
79013,53268,1,Ordering Integers
79013,53279,1,Ordering Integers
79013,53283,1,Ordering Integers
79013,53285,0,Ordering Integers
79013,53334,0,Ordering Integers
79014,66655,1,Ordering Integers
79014,53346,1,Ordering Integers
79014,66681,0,Ordering Integers
79014,66618,1,Ordering Integers
79014,66616,1,Ordering Integers
79015,66672,1,Ordering Integers
79015,53303,1,Ordering Integers
79016,53285,1,Ordering Integers
79016,66639,1,Ordering Integers
79017,66662,1,Ordering Integers
79017,66683,0,Ordering Integers
79017,66658,1,Ordering Integers
79017,66622,1,Ordering Integers
79017,66685,0,Ordering Integers
79017,66701,1,Ordering Integers
79017,66632,0,Ordering Integers
79017,53322,1,Ordering Integers
79017,66665,0,Ordering Integers
79017,66616,1,Ordering Integers
79017,66602,1,Ordering Integers
79017,66633,0,Ordering Integers
79017,66644,0,Ordering Integers
79017,66592,1,Ordering Integers
79018,53303,1,Ordering Integers
79018,66708,1,Ordering Integers
79019,53324,1,Ordering Integers
79019,66673,1,Ordering Integers
79020,53286,0,Ordering Integers
79020,53269,0,Ordering Integers
79020,53288,1,Ordering Integers
79020,53300,1,Ordering Integers
79020,53322,1,Ordering Integers
79020,53297,1,Ordering Integers
79020,53304,1,Ordering Integers
79020,53315,0,Ordering Integers
79020,53323,0,Ordering Integers
79020,53345,0,Ordering Integers
79020,53347,0,Ordering Integers
79020,53280,0,Ordering Integers
79020,53333,0,Ordering Integers
79020,53317,0,Ordering Integers
79020,53349,1,Ordering Integers
79020,53342,0,Ordering Integers
79020,66693,1,Ordering Integers
79020,53294,1,Ordering Integers
79020,53316,1,Ordering Integers
79021,53347,1,Ordering Integers
79021,66698,1,Ordering Integers
79022,66702,1,Ordering Integers
79022,53275,1,Ordering Integers
79023,53294,1,Ordering Integers
79023,66627,1,Ordering Integers
79024,53337,1,Ordering Integers
79024,66642,1,Ordering Integers
79026,53283,1,Ordering Integers
79026,66631,1,Ordering Integers
79027,53288,1,Ordering Integers
79027,66602,1,Ordering Integers
79029,53309,1,Ordering Integers
79029,66658,1,Ordering Integers
79030,66575,1,Ordering Integers
79030,53305,1,Ordering Integers
79031,53275,1,Ordering Integers
79031,66700,1,Ordering Integers
79032,53279,1,Ordering Integers
79032,66689,1,Ordering Integers
79033,53333,1,Ordering Integers
79033,66637,1,Ordering Integers
79034,53333,1,Ordering Integers
79034,66614,0,Ordering Integers
79034,66572,1,Ordering Integers
79034,66714,1,Ordering Integers
79034,66640,1,Ordering Integers
79264,66708,1,Ordering Integers
79264,53309,1,Ordering Integers
79264,53310,0,Ordering Integers
79264,53296,1,Ordering Integers
79264,53297,1,Ordering Integers
79319,53303,1,Ordering Integers
79319,79038,1,Ordering Integers
79319,78903,1,Ordering Integers
79319,79067,1,Ordering Integers
79319,78876,1,Ordering Integers
79319,66588,1,Ordering Integers
79319,78929,1,Ordering Integers
79319,79018,1,Ordering Integers
79319,79002,1,Ordering Integers
79319,78880,1,Ordering Integers
79319,78944,1,Ordering Integers
79319,66588,1,Ordering Integers
79319,53309,1,Ordering Integers
79319,66676,1,Ordering Integers
79319,79012,1,Ordering Integers
79410,79070,1,Ordering Integers
79410,53276,1,Ordering Integers
79410,66669,1,Ordering Integers
79411,53294,1,Ordering Integers
79411,66635,1,Ordering Integers
79411,79035,0,Ordering Integers
79411,79062,1,Ordering Integers
79411,78942,1,Ordering Integers
79411,78915,1,Ordering Integers
79414,53335,1,Ordering Integers
79414,66682,1,Ordering Integers
79414,78925,1,Ordering Integers
79415,78864,1,Ordering Integers
79415,78951,1,Ordering Integers
79415,78903,0,Ordering Integers
79415,79059,1,Ordering Integers
79415,79043,0,Ordering Integers
79415,78878,0,Ordering Integers
79415,66694,1,Ordering Integers
79415,53344,1,Ordering Integers
79415,78881,1,Ordering Integers
79416,66566,1,Ordering Integers
79416,53305,1,Ordering Integers
79417,53341,1,Ordering Integers
79417,66652,1,Ordering Integers
79417,78961,1,Ordering Integers
79419,78924,1,Ordering Integers
79419,78905,1,Ordering Integers
79419,78914,1,Ordering Integers
79419,66628,1,Ordering Integers
79419,53279,1,Ordering Integers
79419,79068,0,Ordering Integers
79547,53340,1,Ordering Integers
79547,66587,1,Ordering Integers
79578,53349,1,Ordering Integers
79578,66676,1,Ordering Integers
79578,78983,1,Ordering Integers
79580,53346,1,Ordering Integers
79580,66617,1,Ordering Integers
79581,78916,1,Ordering Integers
79581,53291,1,Ordering Integers
79581,66588,1,Ordering Integers
79582,79057,1,Ordering Integers
79582,79032,1,Ordering Integers
79582,78937,1,Ordering Integers
79582,66658,1,Ordering Integers
79582,53290,1,Ordering Integers
79582,78949,0,Ordering Integers
79583,53294,1,Ordering Integers
79583,66670,1,Ordering Integers
79583,78927,1,Ordering Integers
79584,66697,1,Ordering Integers
79584,53267,1,Ordering Integers
79586,79002,0,Ordering Integers
79586,78906,0,Ordering Integers
79586,79019,0,Ordering Integers
79586,78869,0,Ordering Integers
79586,78867,1,Ordering Integers
79586,78956,0,Ordering Integers
79586,78878,1,Ordering Integers
79586,53329,1,Ordering Integers
79586,66684,1,Ordering Integers
79586,78923,0,Ordering Integers
79588,78861,1,Ordering Integers
79588,53287,1,Ordering Integers
79588,66632,1,Ordering Integers
79606,78963,1,Ordering Integers
79606,66674,1,Ordering Integers
79606,78966,1,Ordering Integers
79606,79070,1,Ordering Integers
79606,78880,1,Ordering Integers
79606,78869,1,Ordering Integers
79608,79037,0,Ordering Integers
79608,78952,1,Ordering Integers
79608,78934,1,Ordering Integers
79608,79027,1,Ordering Integers
79608,78924,1,Ordering Integers
79608,78942,1,Ordering Integers
79608,78929,0,Ordering Integers
79608,78885,1,Ordering Integers
79608,78986,1,Ordering Integers
79608,78957,1,Ordering Integers
79608,79014,0,Ordering Integers
79608,79073,0,Ordering Integers
79608,78868,0,Ordering Integers
79608,66660,1,Ordering Integers
79608,79019,0,Ordering Integers
79609,66617,1,Ordering Integers
79610,66568,1,Ordering Integers
79610,78940,0,Ordering Integers
79610,79005,0,Ordering Integers
79610,79049,1,Ordering Integers
79611,78904,1,Ordering Integers
79611,78911,1,Ordering Integers
79611,78956,1,Ordering Integers
79611,79055,1,Ordering Integers
79611,66626,1,Ordering Integers
79611,79016,1,Ordering Integers
79613,66654,1,Ordering Integers
79613,79060,0,Ordering Integers
79613,79077,1,Ordering Integers
79613,78872,1,Ordering Integers
79613,78930,1,Ordering Integers
79613,79075,1,Ordering Integers
79613,78950,1,Ordering Integers
79614,78939,1,Ordering Integers
79614,78935,1,Ordering Integers
79614,79055,0,Ordering Integers
79614,78987,1,Ordering Integers
79614,79019,1,Ordering Integers
79614,79064,1,Ordering Integers
79614,78985,1,Ordering Integers
79614,78905,0,Ordering Integers
79614,78907,0,Ordering Integers
79614,79059,0,Ordering Integers
79614,78932,0,Ordering Integers
79614,79067,0,Ordering Integers
79614,79070,1,Ordering Integers
79614,66591,1,Ordering Integers
79615,79039,1,Ordering Integers
79615,79017,1,Ordering Integers
79615,79057,1,Ordering Integers
79615,78961,1,Ordering Integers
79615,78968,0,Ordering Integers
79615,78932,1,Ordering Integers
79615,78945,1,Ordering Integers
79615,79009,1,Ordering Integers
79615,78905,0,Ordering Integers
79615,66701,1,Ordering Integers
79615,78956,1,Ordering Integers
79616,78963,1,Ordering Integers
79616,78989,1,Ordering Integers
79616,79053,1,Ordering Integers
79616,79071,1,Ordering Integers
79616,79007,1,Ordering Integers
79616,78979,1,Ordering Integers
79616,78866,0,Ordering Integers
79616,79032,1,Ordering Integers
79616,78977,1,Ordering Integers
79616,79005,0,Ordering Integers
79616,79023,0,Ordering Integers
79616,79076,1,Ordering Integers
79616,79047,1,Ordering Integers
79616,78872,0,Ordering Integers
79616,66588,1,Ordering Integers
79616,66579,1,Ordering Integers
79616,66618,1,Ordering Integers
79616,66600,0,Ordering Integers
79616,78975,1,Ordering Integers
79617,78928,1,Ordering Integers
79617,79060,1,Ordering Integers
79617,78879,1,Ordering Integers
79617,78946,1,Ordering Integers
79617,66699,1,Ordering Integers
79617,78915,1,Ordering Integers
79618,79072,0,Ordering Integers
79618,78918,1,Ordering Integers
79618,78871,1,Ordering Integers
79618,79081,1,Ordering Integers
79618,78966,1,Ordering Integers
79618,79053,0,Ordering Integers
79618,78874,1,Ordering Integers
79618,78984,1,Ordering Integers
79618,78926,1,Ordering Integers
79618,78943,0,Ordering Integers
79618,78924,0,Ordering Integers
79618,78863,1,Ordering Integers
79618,66612,1,Ordering Integers
79618,78985,1,Ordering Integers
79619,78937,1,Ordering Integers
79619,79081,1,Ordering Integers
79619,79019,1,Ordering Integers
79619,79010,1,Ordering Integers
79619,66652,1,Ordering Integers
79619,79055,1,Ordering Integers
79620,79011,1,Ordering Integers
79620,78925,1,Ordering Integers
79620,78929,1,Ordering Integers
79620,79074,1,Ordering Integers
79620,78996,0,Ordering Integers
79620,79020,0,Ordering Integers
79620,66589,1,Ordering Integers
79620,78943,1,Ordering Integers
79621,66574,1,Ordering Integers
79621,79062,1,Ordering Integers
79621,78959,1,Ordering Integers
79621,78920,1,Ordering Integers
79621,78998,1,Ordering Integers
79621,78926,1,Ordering Integers
79622,79047,1,Ordering Integers
79622,78938,1,Ordering Integers
79622,79019,1,Ordering Integers
79622,66624,1,Ordering Integers
79622,79046,1,Ordering Integers
79622,78870,0,Ordering Integers
79622,79076,1,Ordering Integers
79623,78940,1,Ordering Integers
79623,78958,1,Ordering Integers
79623,78916,1,Ordering Integers
79623,79006,1,Ordering Integers
79623,79037,0,Ordering Integers
79623,79007,0,Ordering Integers
79623,79050,1,Ordering Integers
79623,78936,1,Ordering Integers
79623,79046,1,Ordering Integers
79623,78860,1,Ordering Integers
79623,78885,1,Ordering Integers
79623,66585,1,Ordering Integers
79623,78868,0,Ordering Integers
79625,79042,0,Ordering Integers
79625,66585,1,Ordering Integers
79625,78990,0,Ordering Integers
79625,79041,0,Ordering Integers
79625,79050,1,Ordering Integers
79625,78905,1,Ordering Integers
79625,78915,0,Ordering Integers
79625,78977,0,Ordering Integers
79626,78927,0,Ordering Integers
79626,78974,1,Ordering Integers
79626,79073,0,Ordering Integers
79626,79022,1,Ordering Integers
79626,79055,1,Ordering Integers
79626,78981,0,Ordering Integers
79626,78933,0,Ordering Integers
79626,66683,1,Ordering Integers
79627,78926,1,Ordering Integers
79627,79007,1,Ordering Integers
79627,79004,1,Ordering Integers
79627,79042,1,Ordering Integers
79627,78881,0,Ordering Integers
79627,78958,1,Ordering Integers
79627,66668,1,Ordering Integers
79627,78990,1,Ordering Integers
79632,66663,1,Ordering Integers
79632,79050,0,Ordering Integers
79632,78961,1,Ordering Integers
79632,78975,1,Ordering Integers
79632,79023,1,Ordering Integers
79632,79006,1,Ordering Integers
79632,78918,1,Ordering Integers
79661,78974,1,Ordering Integers
79661,79050,1,Ordering Integers
79661,78860,1,Ordering Integers
79661,79071,1,Ordering Integers
79661,79022,0,Ordering Integers
79661,79004,1,Ordering Integers
79661,66709,1,Ordering Integers
79661,79066,1,Ordering Integers
79662,66635,1,Ordering Integers
79662,79024,0,Ordering Integers
79662,79078,0,Ordering Integers
79662,78948,1,Ordering Integers
79663,78873,1,Ordering Integers
79663,79048,1,Ordering Integers
79663,79028,1,Ordering Integers
79663,78998,1,Ordering Integers
79663,78863,1,Ordering Integers
79663,79075,0,Ordering Integers
79663,79033,0,Ordering Integers
79663,78866,1,Ordering Integers
79663,78919,1,Ordering Integers
79663,78994,1,Ordering Integers
79663,78991,1,Ordering Integers
79663,78911,0,Ordering Integers
79663,66634,1,Ordering Integers
79663,79024,0,Ordering Integers
79664,79013,0,Ordering Integers
79664,78965,0,Ordering Integers
79664,66700,1,Ordering Integers
79664,79061,0,Ordering Integers
79664,78938,1,Ordering Integers
79664,79049,1,Ordering Integers
79664,78936,1,Ordering Integers
79664,78993,0,Ordering Integers
79664,78863,0,Ordering Integers
79665,66709,1,Ordering Integers
79665,78975,1,Ordering Integers
79665,78997,1,Ordering Integers
79665,78928,1,Ordering Integers
79665,79034,1,Ordering Integers
79665,78918,1,Ordering Integers
79666,79080,1,Ordering Integers
79666,78925,1,Ordering Integers
79666,78951,1,Ordering Integers
79666,66585,1,Ordering Integers
79666,78881,1,Ordering Integers
79666,78942,1,Ordering Integers
79667,79032,1,Ordering Integers
79667,79016,1,Ordering Integers
79667,78970,1,Ordering Integers
79667,79069,1,Ordering Integers
79667,78877,0,Ordering Integers
79667,78949,1,Ordering Integers
79667,79071,0,Ordering Integers
79667,79081,1,Ordering Integers
79667,79070,0,Ordering Integers
79667,66576,1,Ordering Integers
79667,79039,1,Ordering Integers
79668,66583,1,Ordering Integers
79668,78985,1,Ordering Integers
79668,78924,1,Ordering Integers
79668,78862,1,Ordering Integers
79668,78950,1,Ordering Integers
79668,79000,1,Ordering Integers
79670,79023,1,Ordering Integers
79670,78933,1,Ordering Integers
79670,78928,1,Ordering Integers
79670,78982,1,Ordering Integers
79670,66670,1,Ordering Integers
79670,78947,1,Ordering Integers
79672,78971,1,Ordering Integers
79672,78980,1,Ordering Integers
79672,78918,1,Ordering Integers
79672,79073,1,Ordering Integers
79672,79033,1,Ordering Integers
79672,78961,0,Ordering Integers
79672,78884,1,Ordering Integers
79672,78997,1,Ordering Integers
79672,78862,1,Ordering Integers
79672,79061,0,Ordering Integers
79672,79028,0,Ordering Integers
79672,66696,1,Ordering Integers
79672,79080,0,Ordering Integers
79673,78883,1,Ordering Integers
79673,79006,1,Ordering Integers
79673,78998,1,Ordering Integers
79673,78926,1,Ordering Integers
79673,66627,1,Ordering Integers
79673,78957,1,Ordering Integers
79674,66692,1,Ordering Integers
79674,78996,1,Ordering Integers
79674,78859,1,Ordering Integers
79674,79059,1,Ordering Integers
79674,78932,1,Ordering Integers
79674,78958,1,Ordering Integers
79675,78924,0,Ordering Integers
79675,78956,0,Ordering Integers
79675,79077,0,Ordering Integers
79675,78939,0,Ordering Integers
79675,66705,1,Ordering Integers
79675,78921,0,Ordering Integers
79675,79038,0,Ordering Integers
79675,78979,0,Ordering Integers
79678,79011,1,Ordering Integers
79678,78886,1,Ordering Integers
79678,78908,1,Ordering Integers
79678,79009,1,Ordering Integers
79678,66569,1,Ordering Integers
79678,78875,1,Ordering Integers
79680,66674,1,Ordering Integers
79680,78908,1,Ordering Integers
79680,78981,1,Ordering Integers
79680,78960,1,Ordering Integers
79680,79038,1,Ordering Integers
79680,78946,1,Ordering Integers
79681,79052,1,Ordering Integers
79681,78876,1,Ordering Integers
79681,79034,0,Ordering Integers
79681,79002,1,Ordering Integers
79681,78919,1,Ordering Integers
79681,78996,1,Ordering Integers
79681,78906,1,Ordering Integers
79681,78971,0,Ordering Integers
79681,79062,1,Ordering Integers
79681,78927,1,Ordering Integers
79681,78873,1,Ordering Integers
79681,79014,1,Ordering Integers
79681,79042,1,Ordering Integers
79681,79006,0,Ordering Integers
79681,79081,1,Ordering Integers
79681,79021,0,Ordering Integers
79681,79053,0,Ordering Integers
79681,66703,1,Ordering Integers
79681,78879,0,Ordering Integers
79681,78985,0,Ordering Integers
79681,78952,0,Ordering Integers
79681,79040,0,Ordering Integers
79681,79007,0,Ordering Integers
79681,78880,0,Ordering Integers
79681,78862,0,Ordering Integers
79681,79076,0,Ordering Integers
79681,79048,1,Ordering Integers
79681,78935,1,Ordering Integers
79681,79061,0,Ordering Integers
79681,78926,0,Ordering Integers
79682,66597,1,Ordering Integers
79682,79017,1,Ordering Integers
79682,78963,1,Ordering Integers
79682,78911,1,Ordering Integers
79682,78932,1,Ordering Integers
79682,79032,1,Ordering Integers
79683,79045,0,Ordering Integers
79683,78939,0,Ordering Integers
79683,79006,1,Ordering Integers
79683,78966,0,Ordering Integers
79683,78919,1,Ordering Integers
79683,78926,0,Ordering Integers
79683,79037,0,Ordering Integers
79683,78916,1,Ordering Integers
79683,79032,0,Ordering Integers
79683,79008,0,Ordering Integers
79683,79078,0,Ordering Integers
79683,79079,1,Ordering Integers
79683,78886,1,Ordering Integers
79683,79043,0,Ordering Integers
79683,79020,0,Ordering Integers
79683,79051,1,Ordering Integers
79683,78929,0,Ordering Integers
79683,79068,1,Ordering Integers
79683,66578,1,Ordering Integers
79683,78972,0,Ordering Integers
79735,78945,1,Ordering Integers
79735,78937,1,Ordering Integers
79735,79053,1,Ordering Integers
79735,66697,1,Ordering Integers
79735,79028,1,Ordering Integers
79735,79000,1,Ordering Integers
79736,78979,1,Ordering Integers
79736,79050,1,Ordering Integers
79736,78913,1,Ordering Integers
79736,78865,1,Ordering Integers
79736,79056,1,Ordering Integers
79736,79016,1,Ordering Integers
79736,78919,1,Ordering Integers
79736,78924,1,Ordering Integers
79736,66631,1,Ordering Integers
79736,78936,0,Ordering Integers
79737,66622,1,Ordering Integers
79737,79069,1,Ordering Integers
79737,78934,1,Ordering Integers
79737,79070,1,Ordering Integers
79737,78986,1,Ordering Integers
79737,79039,1,Ordering Integers
79738,79026,1,Ordering Integers
79738,79001,1,Ordering Integers
79738,78938,1,Ordering Integers
79738,78882,1,Ordering Integers
79738,79049,0,Ordering Integers
79738,66688,1,Ordering Integers
79738,78922,1,Ordering Integers
79738,78944,1,Ordering Integers
79739,66646,1,Ordering Integers
79739,78923,1,Ordering Integers
79739,79010,0,Ordering Integers
79739,79064,1,Ordering Integers
79739,79057,1,Ordering Integers
79739,79042,1,Ordering Integers
79739,78868,1,Ordering Integers
79739,79055,1,Ordering Integers
79740,78948,1,Ordering Integers
79740,79000,1,Ordering Integers
79740,78974,1,Ordering Integers
79740,78931,1,Ordering Integers
79740,79029,1,Ordering Integers
79740,79068,0,Ordering Integers
79740,78959,0,Ordering Integers
79740,79026,1,Ordering Integers
79740,79051,0,Ordering Integers
79740,79019,0,Ordering Integers
79740,66599,1,Ordering Integers
79740,79004,1,Ordering Integers
79741,78998,1,Ordering Integers
79741,78903,1,Ordering Integers
79741,78942,1,Ordering Integers
79741,78932,1,Ordering Integers
79741,66714,1,Ordering Integers
79741,78877,1,Ordering Integers
79742,66689,1,Ordering Integers
79742,78939,1,Ordering Integers
79742,79000,1,Ordering Integers
79742,79031,1,Ordering Integers
79742,78992,1,Ordering Integers
79742,78971,1,Ordering Integers
79743,66573,1,Ordering Integers
79744,79045,1,Ordering Integers
79744,79072,1,Ordering Integers
79744,78985,1,Ordering Integers
79744,78977,1,Ordering Integers
79744,79043,0,Ordering Integers
79744,66598,1,Ordering Integers
79744,79021,1,Ordering Integers
79745,66570,1,Ordering Integers
79745,78980,0,Ordering Integers
79745,78941,1,Ordering Integers
79745,78907,1,Ordering Integers
79745,78972,1,Ordering Integers
79745,78885,0,Ordering Integers
79745,78982,1,Ordering Integers
79745,79025,1,Ordering Integers
79745,79072,0,Ordering Integers
79746,79065,1,Ordering Integers
79746,79017,1,Ordering Integers
79746,79060,1,Ordering Integers
79746,79024,1,Ordering Integers
79746,78868,1,Ordering Integers
79746,79021,0,Ordering Integers
79746,66693,1,Ordering Integers
79747,66707,1,Ordering Integers
79747,79044,1,Ordering Integers
79747,78919,1,Ordering Integers
79747,79025,1,Ordering Integers
79747,79000,1,Ordering Integers
79747,79073,1,Ordering Integers
79748,78937,1,Ordering Integers
79748,79024,1,Ordering Integers
79748,78875,1,Ordering Integers
79748,78958,1,Ordering Integers
79748,79051,1,Ordering Integers
79748,78948,0,Ordering Integers
79748,66689,1,Ordering Integers
79749,66641,1,Ordering Integers
79749,78868,1,Ordering Integers
79749,79037,1,Ordering Integers
79749,78930,1,Ordering Integers
79749,79039,1,Ordering Integers
79749,79029,1,Ordering Integers
79750,79064,1,Ordering Integers
79750,78908,1,Ordering Integers
79750,78948,1,Ordering Integers
79750,78987,1,Ordering Integers
79750,66707,1,Ordering Integers
79750,79007,1,Ordering Integers
79752,66651,1,Ordering Integers
79752,78863,1,Ordering Integers
79752,79043,1,Ordering Integers
79752,78954,1,Ordering Integers
79752,79000,1,Ordering Integers
79752,79039,1,Ordering Integers
79760,78911,1,Ordering Integers
79760,79021,1,Ordering Integers
79760,78874,1,Ordering Integers
79760,78940,1,Ordering Integers
79760,78964,0,Ordering Integers
79760,66670,1,Ordering Integers
79760,79055,1,Ordering Integers
79762,66661,1,Ordering Integers
79762,79021,1,Ordering Integers
79762,79046,1,Ordering Integers
79762,78868,1,Ordering Integers
79762,78882,0,Ordering Integers
79762,78935,1,Ordering Integers
79762,79066,1,Ordering Integers
79762,78978,1,Ordering Integers
79762,79003,1,Ordering Integers
79762,78995,1,Ordering Integers
79763,79072,1,Ordering Integers
79763,79031,1,Ordering Integers
79763,78905,1,Ordering Integers
79763,79078,1,Ordering Integers
79763,66587,1,Ordering Integers
79763,79004,1,Ordering Integers
79764,66695,1,Ordering Integers
79764,79038,1,Ordering Integers
79764,79064,1,Ordering Integers
79764,79003,1,Ordering Integers
79764,79040,1,Ordering Integers
79764,78912,1,Ordering Integers
79765,79076,1,Ordering Integers
79765,78920,1,Ordering Integers
79765,66683,1,Ordering Integers
79765,78903,1,Ordering Integers
79766,78931,1,Ordering Integers
79766,78868,1,Ordering Integers
79766,78950,1,Ordering Integers
79766,78941,1,Ordering Integers
79766,78943,1,Ordering Integers
79766,66573,1,Ordering Integers
79766,78937,1,Ordering Integers
79766,78958,1,Ordering Integers
79766,78906,1,Ordering Integers
79766,79049,0,Ordering Integers
79768,78864,1,Ordering Integers
79768,79066,1,Ordering Integers
79768,78935,1,Ordering Integers
79768,78991,1,Ordering Integers
79768,78989,0,Ordering Integers
79768,66631,1,Ordering Integers
79768,79028,1,Ordering Integers
79769,78859,1,Ordering Integers
79769,78980,1,Ordering Integers
79769,78950,1,Ordering Integers
79769,78923,1,Ordering Integers
79769,78904,1,Ordering Integers
79769,66594,1,Ordering Integers
79772,79051,1,Ordering Integers
79772,78903,1,Ordering Integers
79772,79066,1,Ordering Integers
79772,78955,1,Ordering Integers
79772,79035,0,Ordering Integers
79772,66706,1,Ordering Integers
79772,78912,1,Ordering Integers
79773,78966,1,Ordering Integers
79773,78996,1,Ordering Integers
79773,79080,1,Ordering Integers
79773,78929,1,Ordering Integers
79773,79012,1,Ordering Integers
79773,79068,0,Ordering Integers
79773,79036,1,Ordering Integers
79773,78922,0,Ordering Integers
79773,78962,1,Ordering Integers
79773,79005,1,Ordering Integers
79773,66594,1,Ordering Integers
79773,78989,1,Ordering Integers
79774,78942,1,Ordering Integers
79774,79076,1,Ordering Integers
79774,78916,1,Ordering Integers
79774,78875,1,Ordering Integers
79774,66691,1,Ordering Integers
79774,78954,0,Ordering Integers
79774,79002,1,Ordering Integers
79774,79060,0,Ordering Integers
79776,66696,1,Ordering Integers
79776,78948,0,Ordering Integers
79776,78865,1,Ordering Integers
79776,78942,1,Ordering Integers
79776,79011,1,Ordering Integers
79776,78927,1,Ordering Integers
79776,78999,1,Ordering Integers
79777,79051,1,Ordering Integers
79777,79054,1,Ordering Integers
79777,79027,1,Ordering Integers
79777,78881,1,Ordering Integers
79777,66708,1,Ordering Integers
79777,79031,1,Ordering Integers
79797,66582,1,Ordering Integers
79797,79025,0,Ordering Integers
79797,79019,1,Ordering Integers
79797,78938,1,Ordering Integers
79797,78875,1,Ordering Integers
79797,79017,0,Ordering Integers
79797,78986,0,Ordering Integers
79797,78913,0,Ordering Integers
79990,78977,1,Ordering Integers
79990,79038,1,Ordering Integers
79990,78993,1,Ordering Integers
79990,66602,1,Ordering Integers
79990,79019,1,Ordering Integers
79990,78869,0,Ordering Integers
79990,78906,1,Ordering Integers
80610,79049,0,Ordering Integers
